timestamp,predicted
2019-09-15 08:00:00,272.3973624788596
2019-09-15 09:00:00,307.0106883235034
2019-09-15 10:00:00,316.30411473353354
2019-09-15 11:00:00,330.62250734035797
2019-09-15 12:00:00,310.5242698956437
2019-09-15 13:00:00,286.1973967328284
2019-09-15 14:00:00,296.6990056936171
2019-09-15 15:00:00,308.6659640317826
2019-09-15 16:00:00,272.20454184044746
2019-09-15 17:00:00,262.2002799731186
2019-09-15 18:00:00,253.38771642974146
2019-09-15 19:00:00,252.66828039611482
2019-09-15 20:00:00,280.01734299872726
2019-09-15 21:00:00,303.81175224467904
2019-09-15 22:00:00,303.07316626492616
2019-09-15 23:00:00,298.16827582465856
2019-09-16 00:00:00,272.55711552017306
2019-09-16 01:00:00,252.82542440484303
2019-09-16 02:00:00,250.05320914010605
2019-09-16 03:00:00,253.35576907600517
2019-09-16 04:00:00,251.85484379163117
2019-09-16 05:00:00,261.6035369195389
2019-09-16 06:00:00,369.03291157755535
2019-09-16 07:00:00,497.4081009629917
2019-09-16 08:00:00,621.5610737857731
2019-09-16 09:00:00,687.062768110124
2019-09-16 10:00:00,696.7835226418566
2019-09-16 11:00:00,711.9900750984574
2019-09-16 12:00:00,640.7516850624481
2019-09-16 13:00:00,647.0091945331716
2019-09-16 14:00:00,655.5457723494746
2019-09-16 15:00:00,627.8012096551197
2019-09-16 16:00:00,596.1250715291126
2019-09-16 17:00:00,559.9225863454716
2019-09-16 18:00:00,548.8320866073419
2019-09-16 19:00:00,538.2963919106019
2019-09-16 20:00:00,558.5453178601919
2019-09-16 21:00:00,588.8343813685248
2019-09-16 22:00:00,581.048218178894
2019-09-16 23:00:00,533.3521357330768
2019-09-17 00:00:00,400.45056335408634
2019-09-17 01:00:00,347.0799387989092
2019-09-17 02:00:00,322.28086053870186
2019-09-17 03:00:00,311.56411102176776
2019-09-17 04:00:00,299.8448732637167
2019-09-17 05:00:00,287.54228032323806
2019-09-17 06:00:00,335.71410026836094
2019-09-17 07:00:00,484.94374373261616
2019-09-17 08:00:00,635.5306491961267
2019-09-17 09:00:00,702.2635234657683
2019-09-17 10:00:00,725.216730133829
2019-09-17 11:00:00,721.9789427975749
2019-09-17 12:00:00,674.7845521285452
2019-09-17 13:00:00,724.9514634051973
2019-09-17 14:00:00,698.7965045276779
2019-09-17 15:00:00,669.362554959409
2019-09-17 16:00:00,638.109133732645
2019-09-17 17:00:00,576.9464012069907
2019-09-17 18:00:00,576.6335055863146
2019-09-17 19:00:00,578.1901038903883
2019-09-17 20:00:00,604.9436057185562
2019-09-17 21:00:00,603.3020171144601
2019-09-17 22:00:00,613.1361707079818
2019-09-17 23:00:00,555.4382128858027
2019-09-18 00:00:00,394.0077710504315
2019-09-18 01:00:00,339.8193185748561
2019-09-18 02:00:00,297.12991952900194
2019-09-18 03:00:00,284.94615705130064
2019-09-18 04:00:00,276.6578287447269
2019-09-18 05:00:00,275.0895506613131
2019-09-18 06:00:00,328.0748888824248
2019-09-18 07:00:00,483.8684983241738
2019-09-18 08:00:00,642.0292923654006
2019-09-18 09:00:00,700.3923550095736
2019-09-18 10:00:00,684.8420258439894
2019-09-18 11:00:00,674.804012063933
2019-09-18 12:00:00,653.2433888231432
2019-09-18 13:00:00,682.2182563824265
2019-09-18 14:00:00,681.14000942778
2019-09-18 15:00:00,675.0449969744798
2019-09-18 16:00:00,627.9483502049051
2019-09-18 17:00:00,569.8223519607897
2019-09-18 18:00:00,557.1329577288333
2019-09-18 19:00:00,562.1373536665743
2019-09-18 20:00:00,578.2963157274315
2019-09-18 21:00:00,609.0536659394498
2019-09-18 22:00:00,597.7911733911171
2019-09-18 23:00:00,532.1389764547417
2019-09-19 00:00:00,382.5749202046198
2019-09-19 01:00:00,326.1849244257101
2019-09-19 02:00:00,299.05944097772027
2019-09-19 03:00:00,288.91724953966684
2019-09-19 04:00:00,283.0890896185471
2019-09-19 05:00:00,280.6913169545661
2019-09-19 06:00:00,335.18254738571557
2019-09-19 07:00:00,467.6511580806328
2019-09-19 08:00:00,660.876998964074
2019-09-19 09:00:00,718.3345893814629
2019-09-19 10:00:00,726.319793419189
2019-09-19 11:00:00,731.1859413372642
2019-09-19 12:00:00,693.2733052055379
2019-09-19 13:00:00,705.273645649422
2019-09-19 14:00:00,674.171045834723
2019-09-19 15:00:00,658.6698274854838
2019-09-19 16:00:00,634.1679999196049
2019-09-19 17:00:00,601.0054395712102
2019-09-19 18:00:00,554.0409019779156
2019-09-19 19:00:00,592.1636874551465
2019-09-19 20:00:00,588.7085498777376
2019-09-19 21:00:00,607.0720881725551
2019-09-19 22:00:00,595.7346100827326
2019-09-19 23:00:00,580.6949767187359
2019-09-20 00:00:00,411.63654226625374
2019-09-20 01:00:00,368.71482849315356
2019-09-20 02:00:00,340.5077626058171
2019-09-20 03:00:00,311.1746582945068
2019-09-20 04:00:00,291.1233791167391
2019-09-20 05:00:00,283.77054601954296
2019-09-20 06:00:00,337.2408600374577
2019-09-20 07:00:00,479.73458196893387
2019-09-20 08:00:00,638.9307649697793
2019-09-20 09:00:00,679.2737232328535
2019-09-20 10:00:00,701.9650190389054
2019-09-20 11:00:00,679.6001450682331
2019-09-20 12:00:00,633.9676523373296
2019-09-20 13:00:00,675.5095559073557
2019-09-20 14:00:00,682.076548741434
2019-09-20 15:00:00,667.4279330757429
2019-09-20 16:00:00,650.3966254842464
2019-09-20 17:00:00,579.1924113582912
2019-09-20 18:00:00,536.101117771569
2019-09-20 19:00:00,550.9539835960327
2019-09-20 20:00:00,536.6616829760767
2019-09-20 21:00:00,532.5630005542871
2019-09-20 22:00:00,528.7111448032389
2019-09-20 23:00:00,474.6381212107161
2019-09-21 00:00:00,344.02672350765295
2019-09-21 01:00:00,318.2271240444559
2019-09-21 02:00:00,297.2401983437781
2019-09-21 03:00:00,287.28491019368767
2019-09-21 04:00:00,275.29351310679635
2019-09-21 05:00:00,259.3571333298185
2019-09-21 06:00:00,255.82531985020228
2019-09-21 07:00:00,269.78914032229244
2019-09-21 08:00:00,317.7401303549859
2019-09-21 09:00:00,365.13191380542804
2019-09-21 10:00:00,375.09171914382466
2019-09-21 11:00:00,355.4107819491362
2019-09-21 12:00:00,328.8368535164948
2019-09-21 13:00:00,324.1308253436641
2019-09-21 14:00:00,312.53404092248275
2019-09-21 15:00:00,294.74453829404536
2019-09-21 16:00:00,269.0371385245272
2019-09-21 17:00:00,269.22870651197246
2019-09-21 18:00:00,257.2049112610352
2019-09-21 19:00:00,255.96224147746216
2019-09-21 20:00:00,275.6179818263769
2019-09-21 21:00:00,287.8925736718354
2019-09-21 22:00:00,289.1731752539799
2019-09-21 23:00:00,296.8646249251472
2019-09-22 00:00:00,302.63723877459216
2019-09-22 01:00:00,290.84332668279893
2019-09-22 02:00:00,275.0037695271423
2019-09-22 03:00:00,268.9858702100311
2019-09-22 04:00:00,272.1717794474282
2019-09-22 05:00:00,247.57525525329282
2019-09-22 06:00:00,236.55911543921047
2019-09-22 07:00:00,235.62577109255045
2019-09-22 08:00:00,274.05722000489953
2019-09-22 09:00:00,309.0425854453656
2019-09-22 10:00:00,318.3848125337456
2019-09-22 11:00:00,331.7833482382329
2019-09-22 12:00:00,310.932162458824
2019-09-22 13:00:00,289.80493172287873
2019-09-22 14:00:00,299.9265629246436
2019-09-22 15:00:00,310.92887009120807
2019-09-22 16:00:00,271.87478368576035
2019-09-22 17:00:00,262.4233494564305
2019-09-22 18:00:00,253.80504028480937
2019-09-22 19:00:00,253.48062659872264
2019-09-22 20:00:00,279.63144738228004
2019-09-22 21:00:00,301.64432291864307
2019-09-22 22:00:00,300.8876819454694
2019-09-22 23:00:00,295.9762226055169
2019-09-23 00:00:00,271.16952683881
